Environment,Material Family,Rate (mm/yr),Concentration_%,Temperature_C,Environment_encode,Material Family_encode,Temp_Conc_Interaction,Aggressiveness_Index,Conc_Squared,Temp_Squared,Log_Temperature,Log_Concentration,Rate_Log
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.75,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.75,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.3,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.262364264467491
Phosphoric Acid,Austenitic,1.5,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.9162907318741551
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.75,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.75,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.3,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.262364264467491
Phosphoric Acid,Austenitic,1.5,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.9162907318741551
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.75,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.75,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.3,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.262364264467491
Phosphoric Acid,Austenitic,1.5,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.9162907318741551
Phosphoric Acid,Austenitic,0.04,53.0,65.0,83,7,3445.0,259.28396302667784,2809.0,4225.0,4.189654742026425,3.9889840465642745,0.039220713153281295
Phosphoric Acid,Austenitic,0.28,53.0,93.0,83,7,4929.0,370.97551633047755,2809.0,8649.0,4.543294782270004,3.9889840465642745,0.2468600779315258
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.3,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.3,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Austenitic,0.75,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.3,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.3,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Austenitic,0.75,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.3,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.3,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Austenitic,0.75,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Austenitic,0.16,30.0,100.0,83,7,3000.0,343.3987204485146,900.0,10000.0,4.61512051684126,3.4339872044851463,0.1484200051182733
Phosphoric Acid,Austenitic,0.005,85.0,86.0,83,7,7310.0,383.0738674778016,7225.0,7396.0,4.465908118654584,4.454347296253507,0.004987541511039074
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.3,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.3,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Austenitic,0.75,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,1.0,20.0,83,7,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,1.0,100.0,83,7,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,20.0,83,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,10.0,100.0,83,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Austenitic,0.05,45.0,20.0,83,7,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Austenitic,0.3,45.0,100.0,83,7,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Austenitic,0.05,60.0,20.0,83,7,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Austenitic,0.3,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Austenitic,0.05,70.0,20.0,83,7,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Austenitic,0.75,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Austenitic,0.05,80.0,20.0,83,7,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Austenitic,0.75,80.0,100.0,83,7,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Austenitic,0.01,53.0,65.0,83,7,3445.0,259.28396302667784,2809.0,4225.0,4.189654742026425,3.9889840465642745,0.009950330853168083
Phosphoric Acid,Austenitic,0.1,53.0,93.0,83,7,4929.0,370.97551633047755,2809.0,8649.0,4.543294782270004,3.9889840465642745,0.09531017980432487
Phosphoric Acid,Austenitic,1.0,53.0,132.0,83,7,6996.0,526.5458941464842,2809.0,17424.0,4.890349128221754,3.9889840465642745,0.6931471805599453
Phosphoric Acid,Austenitic,0.43,50.0,110.0,83,7,5500.0,432.5008195996758,2500.0,12100.0,4.709530201312334,3.9318256327243257,0.35767444427181594
Phosphoric Acid,Austenitic,0.23,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.20701416938432615
Phosphoric Acid,Austenitic,0.28,70.0,100.0,83,7,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.2468600779315258
Phosphoric Acid,Austenitic,1.4,85.0,160.0,83,7,13600.0,712.6955674005612,7225.0,25600.0,5.081404364984463,4.454347296253507,0.8754687373538999
Phosphoric Acid,Austenitic,1.0,85.0,100.0,83,7,8500.0,445.4347296253507,7225.0,10000.0,4.61512051684126,4.454347296253507,0.6931471805599453
Phosphoric Acid,Austenitic,0.05,86.0,97.0,83,7,8342.0,433.1930875094946,7396.0,9409.0,4.584967478670572,4.465908118654584,0.048790164169432
Phosphoric Acid,Austenitic,0.7,85.0,100.0,83,7,8500.0,445.4347296253507,7225.0,10000.0,4.61512051684126,4.454347296253507,0.5306282510621704
Phosphoric Acid,Austenitic,0.08,68.9,100.0,83,7,6890.000000000001,424.70656492397643,4747.210000000001,10000.0,4.61512051684126,4.247065649239764,0.07696104113612832
Phosphoric Acid,Austenitic,0.16,70.0,160.0,83,7,11200.0,682.0287803266104,4900.0,25600.0,5.081404364984463,4.2626798770413155,0.1484200051182733
Phosphoric Acid,Austenitic,0.55,70.0,188.0,83,7,13160.0,801.3838168837673,4900.0,35344.0,5.241747015059643,4.2626798770413155,0.4382549309311553
Phosphoric Acid,Austenitic,0.23,81.5,115.0,83,7,9372.5,507.471803734173,6642.25,13225.0,4.7535901911063645,4.412798293340635,0.20701416938432615
Phosphoric Acid,Austenitic,0.002,105.0,104.0,83,7,10920.0,484.99766578765497,11025.0,10816.0,4.653960350157523,4.663439094112067,0.001998002662673056
Phosphoric Acid,Austenitic,0.06,54.0,121.0,83,7,6534.0,484.887315413129,2916.0,14641.0,4.804021044733257,4.007333185232471,0.05826890812397577
Phosphoric Acid,Austenitic,1.5,60.0,100.0,83,7,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.9162907318741551
Phosphoric Acid,Austenitic,0.2,25.0,75.0,83,7,1875.0,244.35724035161115,625.0,5625.0,4.330733340286331,3.258096538021482,0.18232155679395465
Phosphoric Acid,Austenitic,0.58,70.0,204.0,83,7,14280.0,869.5866949164283,4900.0,41616.0,5.3230099791384085,4.2626798770413155,0.4574248470388754
Phosphoric Acid,Austenitic,0.18,68.9,100.0,83,7,6890.000000000001,424.70656492397643,4747.210000000001,10000.0,4.61512051684126,4.247065649239764,0.16551443847757338
Phosphoric Acid,Austenitic,0.003,70.0,160.0,83,7,11200.0,682.0287803266104,4900.0,25600.0,5.081404364984463,4.2626798770413155,0.002995508979798479
Phosphoric Acid,Austenitic,0.008,70.0,188.0,83,7,13160.0,801.3838168837673,4900.0,35344.0,5.241747015059643,4.2626798770413155,0.007968169649176874
Phosphoric Acid,Duplex,0.05,1.0,20.0,83,17,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Duplex,0.05,1.0,100.0,83,17,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Duplex,0.05,10.0,20.0,83,17,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Duplex,0.05,10.0,100.0,83,17,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Duplex,0.05,45.0,20.0,83,17,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Duplex,0.3,45.0,100.0,83,17,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Duplex,0.05,60.0,20.0,83,17,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Duplex,0.3,60.0,100.0,83,17,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Duplex,0.05,70.0,20.0,83,17,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Duplex,0.75,70.0,100.0,83,17,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Duplex,0.05,80.0,20.0,83,17,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Duplex,0.75,80.0,100.0,83,17,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Duplex,0.05,1.0,20.0,83,17,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Duplex,0.05,1.0,100.0,83,17,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.048790164169432
Phosphoric Acid,Duplex,0.05,10.0,20.0,83,17,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Phosphoric Acid,Duplex,0.05,10.0,100.0,83,17,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Phosphoric Acid,Duplex,0.05,45.0,20.0,83,17,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.048790164169432
Phosphoric Acid,Duplex,0.3,45.0,100.0,83,17,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.262364264467491
Phosphoric Acid,Duplex,0.05,60.0,20.0,83,17,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.048790164169432
Phosphoric Acid,Duplex,0.3,60.0,100.0,83,17,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.262364264467491
Phosphoric Acid,Duplex,0.05,70.0,20.0,83,17,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.048790164169432
Phosphoric Acid,Duplex,0.75,70.0,100.0,83,17,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Duplex,0.05,80.0,20.0,83,17,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.048790164169432
Phosphoric Acid,Duplex,0.75,80.0,100.0,83,17,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.5596157879354227
Phosphoric Acid,Ferritic,0.3,1.0,100.0,83,18,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.262364264467491
Phosphoric Acid,Ferritic,0.75,10.0,20.0,83,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,10.0,100.0,83,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,45.0,20.0,83,18,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,45.0,100.0,83,18,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,60.0,20.0,83,18,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,60.0,100.0,83,18,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,70.0,20.0,83,18,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,70.0,100.0,83,18,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,80.0,20.0,83,18,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,80.0,100.0,83,18,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.9162907318741551
Phosphoric Acid,Ferritic,0.3,1.0,100.0,83,18,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.262364264467491
Phosphoric Acid,Ferritic,0.75,10.0,20.0,83,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,10.0,100.0,83,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,45.0,20.0,83,18,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,45.0,100.0,83,18,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,60.0,20.0,83,18,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,60.0,100.0,83,18,6000.0,411.0873864173311,3600.0,10000.0,4.61512051684126,4.110873864173311,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,70.0,20.0,83,18,1400.0,85.2535975408263,4900.0,400.0,3.044522437723423,4.2626798770413155,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,70.0,100.0,83,18,7000.0,426.26798770413154,4900.0,10000.0,4.61512051684126,4.2626798770413155,0.9162907318741551
Phosphoric Acid,Ferritic,0.75,80.0,20.0,83,18,1600.0,87.88898309344879,6400.0,400.0,3.044522437723423,4.394449154672439,0.5596157879354227
Phosphoric Acid,Ferritic,1.5,80.0,100.0,83,18,8000.0,439.4449154672439,6400.0,10000.0,4.61512051684126,4.394449154672439,0.9162907318741551
Phosphoric Acid,Ferritic,1.5,10.0,21.0,83,18,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.9162907318741551
Phosphoric Acid,Ferritic,0.3,10.0,21.0,83,18,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.262364264467491
Phosphoric Acid,Ferritic,0.05,1.0,20.0,83,18,20.0,13.862943611198906,1.0,400.0,3.044522437723423,0.6931471805599453,0.048790164169432
Phosphoric Acid,Ferritic,0.3,1.0,100.0,83,18,100.0,69.31471805599453,1.0,10000.0,4.61512051684126,0.6931471805599453,0.262364264467491
Phosphoric Acid,Ferritic,0.3,10.0,20.0,83,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.262364264467491
Phosphoric Acid,Ferritic,0.75,10.0,100.0,83,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,45.0,20.0,83,18,900.0,76.57282792978191,2025.0,400.0,3.044522437723423,3.828641396489095,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,45.0,100.0,83,18,4500.0,382.8641396489095,2025.0,10000.0,4.61512051684126,3.828641396489095,0.5596157879354227
Phosphoric Acid,Ferritic,0.75,60.0,20.0,83,18,1200.0,82.21747728346622,3600.0,400.0,3.044522437723423,4.110873864173311,0.5596157879354227
